course_id,course_title,price,Free/Paid,num_subscribers,num_reviews,num_lectures,level,Rating,content_duration,published_,Year,Month,subject,Revenue
883324,Corel Draw X7: Mão na Massa,25,Paid,72,13,40,Beginner Level,0.34,4,20-06-2016,2016,6,Graphic Design,1800
1181578,Deinen Roman setzen mit PagePlus in 10 einfachen Schritten,0,Free,69,6,25,All Levels,0.34,3.5,24-04-2017,2017,4,Graphic Design,0
1199928,The Complete Canva Course,200,Paid,68,11,48,Beginner Level,0.4,4.5,10-05-2017,2017,5,Graphic Design,13600
904144,Design Your Own Fonts. Plus A Bunch Of Typography Secrets.,40,Paid,67,8,25,All Levels,0.76,1,14-07-2016,2016,7,Graphic Design,2680
524748,Photoshop JumpStart,20,Paid,66,13,13,All Levels,0.18,2,02-07-2015,2015,7,Graphic Design,1320
927336,Graphicriver Autor – Verkaufe deine Designs online,30,Paid,65,8,20,Beginner Level,0.14,1.5,27-09-2016,2016,9,Graphic Design,1950
651352,Curso de Maya 3D,20,Paid,62,9,41,Beginner Level,0.32,4,09-02-2016,2016,2,Graphic Design,1240
471136,Creating 2D Game Assets,25,Paid,57,0,12,All Levels,0.96,2,17-04-2015,2015,4,Graphic Design,1425
148982,Mashup - Transform a scanned sketch into a digital painting,20,Paid,57,3,16,Beginner Level,0.55,2,23-10-2014,2014,10,Graphic Design,1140
1168910,Easy Illustration and 2D Animation,65,Paid,56,16,7,Beginner Level,0.15,0.566666667,18-04-2017,2017,4,Graphic Design,3640
310652,How To Sell Practically Anything: Professional Design Mockup,50,Paid,52,2,19,All Levels,0.87,2.5,08-10-2014,2014,10,Graphic Design,2600
134690,Learn Drawing and Painting a Landscape with Oil Colours,20,Paid,51,2,20,All Levels,0.71,2,14-01-2014,2014,1,Graphic Design,1020
1092632,The Complete Motion Graphic Course,65,Paid,50,6,115,All Levels,0.96,9.5,01-02-2017,2017,2,Graphic Design,3250
861742,Motion Graphic With After Effect From Scratch in 5 Hours,30,Paid,50,7,45,All Levels,0.76,4,01-06-2016,2016,6,Graphic Design,1500
1243016,Photoshop - Tratamento de pele profissional,100,Paid,50,5,16,All Levels,0.66,1.5,06-06-2017,2017,6,Graphic Design,5000
966268,Digital Asset Designer: Creating and Selling Mockups,50,Paid,50,12,28,All Levels,0.2,3,27-09-2016,2016,9,Graphic Design,2500
283038,Adobe Illustrator CS6 باللغة العربية,35,Paid,48,15,74,All Levels,0.55,8,14-09-2014,2014,9,Graphic Design,1680
286160,Making Killer Images in Photoshop that WOW Clients!,95,Paid,45,1,26,Intermediate Level,0.37,5,25-10-2014,2014,10,Graphic Design,4275
1101806,캔바(Canva)로 SNS 콘텐츠 만들기,30,Paid,44,13,19,Beginner Level,0.09,2,06-02-2017,2017,2,Graphic Design,1320
953220,Creative Perspective Illustration with GIMP,50,Paid,43,3,57,Beginner Level,0.7,6.5,24-11-2016,2016,11,Graphic Design,2150
1022032,Adobe Illustrator CC,20,Paid,43,12,46,All Levels,0.56,9.5,26-12-2016,2016,12,Graphic Design,860
681878,Devenez le king de l'illustration automobile,50,Paid,42,10,32,Intermediate Level,0.79,4.5,09-12-2015,2015,12,Graphic Design,2100
909486,Drawing Fun Caricatures! :) -The Best Method!,25,Paid,41,11,6,Beginner Level,0.79,0.583333333,20-07-2016,2016,7,Graphic Design,1025
835082,Corel Painter 2016,40,Paid,41,9,86,Beginner Level,0.79,8,11-05-2016,2016,5,Graphic Design,1640
955242,Learn to Composite a 2D Action Shot in Photoshop,20,Paid,40,2,8,All Levels,0.79,1.5,10-09-2016,2016,9,Graphic Design,800
994312,Découvrez InDesign en 1 heure,20,Paid,38,3,25,All Levels,0.79,1,21-11-2016,2016,11,Graphic Design,760
1246636,Photoshop - Como criar Fusão de forma profissional,30,Paid,38,6,34,Beginner Level,0.79,4,12-06-2017,2017,6,Graphic Design,1140
1185390,Como Produzir Ebook e Livros com Adobe Indesign CC e CS6,80,Paid,37,6,131,All Levels,0.79,12.5,19-04-2017,2017,4,Graphic Design,2960
1049380,画像加工の初心者だとしても、１週間でホームページのトップ画像を製作できるようになる画像製作講座,65,Paid,37,0,49,Beginner Level,0.79,4,22-03-2017,2017,3,Graphic Design,2405
640164,Doble exposición con Photoshop,20,Paid,36,0,5,All Levels,0.79,0.566666667,15-10-2015,2015,10,Graphic Design,720
634480,Typographic Poster Design - From Sketch to Vector,45,Paid,36,5,20,All Levels,0.79,1.5,08-10-2015,2015,10,Graphic Design,1620
1246518,Photoshop - Composição vintage,30,Paid,35,4,9,All Levels,0.79,1,12-06-2017,2017,6,Graphic Design,1050
1114164,Affinity Designer - making seamless patterns,20,Paid,35,13,11,All Levels,0.79,1,20-02-2017,2017,2,Graphic Design,700
574194,Manipulate Photos with GIMP,20,Paid,34,4,11,Intermediate Level,0.79,2,09-08-2015,2015,8,Graphic Design,680
517866,How to create gif animation in photoshop,20,Paid,34,0,18,Beginner Level,0.79,1,02-06-2015,2015,6,Graphic Design,680
31150,Advance Design of Logos and Brand Identity,20,Paid,34,4,38,Beginner Level,0.79,2,16-02-2013,2013,2,Graphic Design,680
1161864,Diseño impreso - Preimpresión para offset en Illustrator,100,Paid,33,9,29,All Levels,0.79,1.5,31-05-2017,2017,5,Graphic Design,3300
1115504,How to Make Your Own Children's Interactive eBook!,95,Paid,33,2,17,All Levels,0.79,1.5,17-02-2017,2017,2,Graphic Design,3135
468182,Ilustración de la A a la Z,20,Paid,33,3,19,All Levels,0.79,3,08-06-2015,2015,6,Graphic Design,660
479760,Podcast Cover Art | Design Like the Best,20,Paid,33,2,7,Beginner Level,0.79,1,22-04-2015,2015,4,Graphic Design,660
1246168,"Illustrator para criação de peças gráficas, Design Gráfico",100,Paid,33,3,41,All Levels,0.79,1.5,13-06-2017,2017,6,Graphic Design,3300
473474,Mastering Realistic Real Life Drawing with Pencil,20,Paid,33,5,12,Beginner Level,0.79,0.65,20-04-2015,2015,4,Graphic Design,660
771044,"Make Money With Photoshop: Logos, Business Cards & Brochures",100,Paid,32,4,21,All Levels,0.79,5,14-08-2016,2016,8,Graphic Design,3200
547190,Amazing Graphic Design for Beginners,20,Paid,32,10,5,Beginner Level,0.79,0.7,08-07-2015,2015,7,Graphic Design,640
335902,eBook Cover Design,20,Paid,30,3,14,Beginner Level,0.79,1.5,04-11-2014,2014,11,Graphic Design,600
497268,Photoshop the Art of Clipart,20,Paid,30,3,22,All Levels,0.79,1,05-07-2015,2015,7,Graphic Design,600
1158854,Affinity Designer for beginners,20,Paid,30,6,23,Intermediate Level,0.79,4.5,01-05-2017,2017,5,Graphic Design,600
873296,Corel Draw X7 Eğitimi (Temelden İleri Seviyeye),105,Paid,28,6,103,All Levels,0.79,12,09-06-2016,2016,6,Graphic Design,2940
1083784,Crie seu Cartão de Visita no CorelDRAW X8,20,Paid,28,3,38,Expert Level,0.79,4,02-03-2017,2017,3,Graphic Design,560
496302,Designing an eBook Cover that Sells,20,Paid,27,2,18,All Levels,0.79,2,08-05-2015,2015,5,Graphic Design,540
1147664,Photoshop CC Eğitim Seti (YENİ),100,Paid,27,5,202,All Levels,0.79,16,30-03-2017,2017,3,Graphic Design,2700
393850,Creación de iconos con Illustrator,20,Paid,27,3,54,Beginner Level,0.79,3,17-01-2015,2015,1,Graphic Design,540
1266468,Indesign - Para quem quer trabalhar com Design Gráfico,100,Paid,27,7,12,All Levels,0.79,2.5,27-06-2017,2017,6,Graphic Design,2700
766320,สร้างงานกราฟฟิคแอพพลิเคชั่นมือถือด้วย Adobe Illustrator,20,Paid,25,5,30,Beginner Level,0.79,9.5,25-02-2016,2016,2,Graphic Design,500
742392,Conviértete en un experto de photoshop cc naked series,30,Paid,24,5,122,All Levels,0.79,12,29-01-2016,2016,1,Graphic Design,720
983444,Adobe Illustrator Vectors For Hand Letterers,100,Paid,23,2,9,Beginner Level,0.79,0.616666667,21-10-2016,2016,10,Graphic Design,2300
943724,Car Sketching with Simple Analog Tools,40,Paid,23,5,10,All Levels,0.79,0.616666667,29-08-2016,2016,8,Graphic Design,920
793246,Autodesk Inventor 2016 : Complete Guide,20,Paid,23,4,83,All Levels,0.79,7.5,22-03-2016,2016,3,Graphic Design,460
1276020,Photoshop para iniciante - o básico,30,Paid,23,2,20,All Levels,0.79,3,03-07-2017,2017,7,Graphic Design,690
288850,Make Logo design pay with illustrator in less than a day,50,Paid,22,1,20,All Levels,0.79,4,01-09-2014,2014,9,Graphic Design,1100
435138,Adobe Illustrator Creative Cloud:  Mastering the Upgrades,20,Paid,22,3,57,Beginner Level,0.79,2,16-03-2015,2015,3,Graphic Design,440
452182,How to Make a Custom Graphic From Sketches,20,Paid,21,4,17,Beginner Level,0.79,0.733333333,10-04-2015,2015,4,Graphic Design,420
1261122,画像加工の初心者でも「１日」で初歩を覚えられる無料講座,0,Free,21,0,18,All Levels,0.88,1,22-06-2017,2017,6,Graphic Design,0
1242692,Photoshop Workflow - Manipulação de imagem para Publicidade,135,Paid,20,8,53,All Levels,0.33,12.5,28-06-2017,2017,6,Graphic Design,2700
814200,商業好設計-Illustrator個性商品設計,20,Paid,20,3,5,All Levels,0.78,0.683333333,26-04-2016,2016,4,Graphic Design,400
622122,Make your own great designs in PowerPoint: Quick & Easy,20,Paid,19,6,10,All Levels,0.38,1,30-09-2015,2015,9,Graphic Design,380
893978,"How to Fix Common Branding Mistakes, for Graphic Designers",35,Paid,19,2,9,All Levels,0.66,1.5,18-11-2016,2016,11,Graphic Design,665
794036,8 Stunden professionelles Cinema 4D Training,50,Paid,18,1,38,Beginner Level,0.07,8.5,22-03-2016,2016,3,Graphic Design,900
297702,Earn and Learn to create Logo designs in Illustrator quickly,50,Paid,18,1,7,Expert Level,0.78,1,10-09-2014,2014,9,Graphic Design,900
514398,Finalize Production Files | Photoshop Illustrator InDesign,50,Paid,18,2,30,Beginner Level,0.74,1,17-06-2015,2015,6,Graphic Design,900
622284,How do I Create a Stylized Graphics from Images in Photoshop,50,Paid,17,1,12,Beginner Level,0.38,1,28-09-2015,2015,9,Graphic Design,850
1089062,Add realistic car paint to your pencil drawing in Photoshop!,25,Paid,17,3,8,All Levels,0.89,1,02-02-2017,2017,2,Graphic Design,425
1274846,Photoshop Avançado - Pós Produção e fusão com 3D,135,Paid,15,0,6,All Levels,0.23,1,03-07-2017,2017,7,Graphic Design,2025
520876,Plantillas Powerpoint para Publicar en Mercadolibre y Ebay,35,Paid,15,5,32,Beginner Level,0.08,2,08-06-2015,2015,6,Graphic Design,525
1246252,Aula de Photoshop - Aprenda como recortar imagens,65,Paid,15,1,14,All Levels,0.99,2,03-07-2017,2017,7,Graphic Design,975
852060,Essential Skills for Designers - Adobe Bridge,20,Paid,14,5,13,All Levels,0.11,1,17-05-2016,2016,5,Graphic Design,280
1049760,Promotional Design Master Class,50,Paid,14,2,26,Intermediate Level,0.94,2,24-12-2016,2016,12,Graphic Design,700
242176,Si eres nuevo en Photoshop...Este es tu curso Nº1,20,Paid,13,3,22,Beginner Level,0.94,2,17-06-2014,2014,6,Graphic Design,260
223884,初めてのiDraw入門,20,Paid,13,0,14,Beginner Level,0.94,1.5,12-06-2014,2014,6,Graphic Design,260
1088924,Mastering Photoshop Elements 15 Made Easy Training Tutorial,30,Paid,13,4,185,Beginner Level,0.94,6.5,03-02-2017,2017,2,Graphic Design,390
876444,Inkscape 101 for Beginners - Design Vector Graphics,195,Paid,13,5,26,Beginner Level,0.94,1,13-06-2016,2016,6,Graphic Design,2535
