course_id,course_title,price,Free/Paid,num_subscribers,num_reviews,num_lectures,level,Rating,content_duration,published_,Year,Month,subject,Revenue
373556,Advanced Clarinet Studies - Learn to Master the Clarinet!,50,Paid,148,3,77,Beginner Level,0.94,4.5,01-01-2015,2015,1,Musical Instruments,7400
184088,Sax Solos: Learn how to Perform Three Fun and Unique Pieces!,50,Paid,147,4,39,All Levels,0.3,1,17-03-2014,2014,3,Musical Instruments,7350
153230,Swing Low - The 101 Authentic Nashville Piano Style Course,20,Paid,146,5,15,Intermediate Level,0.61,1,30-01-2014,2014,1,Musical Instruments,2920
630734,How To Play The Cajon: For Beginners,30,Paid,144,15,25,All Levels,0.38,1.5,18-12-2015,2015,12,Musical Instruments,4320
476000,Easy Piano for Kids - Complete Beginner Piano Course,115,Paid,139,8,104,All Levels,0.61,5.5,26-06-2015,2015,6,Musical Instruments,15985
53157,Beginning Flute Lessons,20,Paid,137,12,17,All Levels,0.34,2.5,29-05-2013,2013,5,Musical Instruments,2740
869312,TAKE NOTE BEGINNER CLARINET!  –  Fun with Fundamental Skills,30,Paid,137,2,43,Intermediate Level,0.66,4.5,13-06-2016,2016,6,Musical Instruments,4110
427066,Flamenco Guitar,25,Paid,136,20,34,All Levels,0.57,4,07-12-2015,2015,12,Musical Instruments,3400
759130,Flute Pro Series - You're about to love practicing the flute,50,Paid,135,1,28,All Levels,0.01,6.5,01-04-2016,2016,4,Musical Instruments,6750
1013558,Pure Pentatonic Power: Rock and Blues Guitar Soloing,50,Paid,128,10,18,Intermediate Level,0.48,2,27-11-2016,2016,11,Musical Instruments,6400
1158690,"Instant Harmonica - Basic 12 Bar Blues course, easy and fun!",40,Paid,124,8,14,All Levels,0.84,1,29-03-2017,2017,3,Musical Instruments,4960
636858,Instant Harmonica - play the gorgeous Skye Boat Song now!,20,Paid,122,9,11,Beginner Level,0.15,0.633333333,18-10-2015,2015,10,Musical Instruments,2440
646918,Aprendiendo Piano: Tocando piezas populares Vol.I,100,Paid,122,3,59,All Levels,0.17,3.5,14-11-2015,2015,11,Musical Instruments,12200
663710,How To Build A Professional Djembe: Create Music Beauty &Biz,40,Paid,122,2,29,Intermediate Level,0.19,1.5,12-11-2015,2015,11,Musical Instruments,4880
632488,Spice up your playing with some easy Flamenco techniques!,40,Paid,120,11,47,All Levels,0.31,0.733333333,06-11-2015,2015,11,Musical Instruments,4800
470482,"Master the Euphonium with Simple, Intermediate Instruction!",50,Paid,120,6,106,All Levels,0.57,8,16-04-2015,2015,4,Musical Instruments,6000
636842,FingerstyleGuitar by Jacques Stotzem - Basic Level,30,Paid,119,12,16,Beginner Level,0.83,1.5,12-10-2015,2015,10,Musical Instruments,3570
