course_id,course_title,price,Free/Paid,num_subscribers,num_reviews,num_lectures,level,Rating,content_duration,published_,Year,Month,subject,Revenue
134144,Ruby on Rails: Training and Skills to Build Web Applications,95,Paid,9375,219,43,Intermediate Level,0.38,7,10-01-2014,2014,1,Web Development,890625
336938,Learn How To Build a Web Application Without Coding,0,Free,9364,311,10,All Levels,0.28,0.533333333,04-03-2015,2015,3,Web Development,0
924704,Ultimate Web Developer Course Build 10 Websites from Scratch,200,Paid,9359,110,402,Intermediate Level,0.07,32.5,10-10-2016,2016,10,Web Development,1871800
260756,The Essential Web Developer Course - Build 12 Websites,200,Paid,9355,390,177,All Levels,0.94,16.5,02-11-2015,2015,11,Web Development,1871000
704732,Learn and Earn with HTML & CSS,20,Paid,9349,206,69,Intermediate Level,0.81,4,11-03-2016,2016,3,Web Development,186980
673420,HTML CSS JavaScript: Most popular ways to code HTML CSS JS,170,Paid,9332,172,33,All Levels,0.04,3.5,18-11-2015,2015,11,Web Development,1586440
947098,Understanding TypeScript,110,Paid,9132,1560,137,All Levels,0.18,7,12-09-2016,2016,9,Web Development,1004520
295843,Introduction to Laravel 4,0,Free,9110,411,22,All Levels,0.73,2.5,12-09-2014,2014,9,Web Development,0
318638,Projects In JavaScript & JQuery,60,Paid,9109,620,50,All Levels,0.28,9,16-10-2014,2014,10,Web Development,546540
246154,Web Design for Beginners: Real World Coding in HTML & CSS,100,Paid,9103,1724,58,Beginner Level,0.23,9,22-09-2014,2014,9,Web Development,910300
1073793,Start Writing JavaScript Today - Beginner JavaScript Course,100,Paid,9067,41,27,All Levels,0.89,3,08-03-2017,2017,3,Web Development,906700
752432,How to Create a Website Without Coding - WordPress 2016,195,Paid,9056,96,31,All Levels,0.92,1.5,04-02-2016,2016,2,Web Development,1765920
566910,How to Launch Your Own Website Builder Service,20,Paid,9028,87,12,All Levels,0.78,1.5,28-07-2015,2015,7,Web Development,180560
778226,Building HTML5 Canvas projects from scratch,100,Paid,8968,35,25,Beginner Level,0.78,2,03-03-2016,2016,3,Web Development,896800
1039062,Webpack 2: The Complete Developer's Guide,75,Paid,8964,1893,56,Beginner Level,0.58,5.5,03-01-2017,2017,1,Web Development,672300
197836,Projects in HTML5,60,Paid,8777,206,75,All Levels,0.79,15.5,17-06-2014,2014,6,Web Development,526620
599532,How to Set Up a Self-Hosted Wordpress Website in 30 Minutes,0,Free,8770,261,13,All Levels,0.62,0.533333333,20-09-2015,2015,9,Web Development,0
1033944,Serverless Workflow Management with AWS Step Functions,0,Free,8768,173,8,All Levels,0.87,1,09-12-2016,2016,12,Web Development,0
82778,All about NodeJS,50,Paid,8755,931,133,All Levels,0.12,15.5,19-12-2014,2014,12,Web Development,437750
629082,Discover HTML Essential guide to HTML how to create webpages,85,Paid,8711,44,22,All Levels,0.04,1.5,17-10-2015,2015,10,Web Development,740435
944906,WordPress Plugins and Widgets,40,Paid,8711,29,12,All Levels,0.96,1,09-09-2016,2016,9,Web Development,348440
1158572,Learn Angular 4 from Scratch,0,Free,8693,522,11,All Levels,0.24,1.5,02-05-2017,2017,5,Web Development,0
671552,React and Flux Web Development for Beginners,100,Paid,8691,836,63,All Levels,0.69,11,15-12-2015,2015,12,Web Development,869100
797038,Learn jQuery by Example Course,170,Paid,8625,94,73,All Levels,0.98,5,23-04-2016,2016,4,Web Development,1466250
856490,Interaction Design Specialist For Web Developers,95,Paid,8594,37,18,Beginner Level,0.77,2,04-07-2016,2016,7,Web Development,816430
59535,HTML for Beginners,0,Free,8592,336,35,Beginner Level,0.8,2.5,20-07-2013,2013,7,Web Development,0
570416,JSON Faster Sleeker & Easier Discover the benefits learn it,200,Paid,8577,69,31,All Levels,0.22,1.5,12-08-2015,2015,8,Web Development,1715400
758582,PHP with Laravel for beginners - Become a Master in Laravel,150,Paid,8496,1838,308,All Levels,0.93,29.5,21-04-2016,2016,4,Web Development,1274400
169144,How to easily Manage your WordPress Website,20,Paid,8462,50,21,Beginner Level,0.68,2,20-02-2014,2014,2,Web Development,169240
264790,How to Install WordPress From Scratch,0,Free,8415,56,13,All Levels,0.66,1,19-07-2014,2014,7,Web Development,0
212624,Introduction to HTML,0,Free,8371,212,18,All Levels,0.78,1.5,30-08-2014,2014,8,Web Development,0
311538,Foundations of Front-End Web Development,0,Free,8337,300,129,All Levels,0.53,20.5,12-12-2014,2014,12,Web Development,0
639848,PHP Graphic Techniques: CAPTCHA/ Create a verification code,20,Paid,8320,73,11,All Levels,0.3,0.716666667,14-10-2015,2015,10,Web Development,166400
641868,The Docker for DevOps course: From development to production,25,Paid,8234,1111,110,All Levels,0.78,7.5,13-11-2015,2015,11,Web Development,205850
674646,PHP Essential How to create build Amazing websites with PHP,75,Paid,8067,30,44,All Levels,0.24,3.5,26-11-2015,2015,11,Web Development,605025
906700,Sass: From Beginner to Advanced,40,Paid,8059,231,39,All Levels,0.05,2,21-07-2016,2016,7,Web Development,322360
1090870,Complete WooCommerce Plugin Tutorial For Wordpress 2017,0,Free,7922,183,16,Beginner Level,0.69,1.5,27-01-2017,2017,1,Web Development,0
866696,REST WCF Service in ASP.NET,0,Free,7905,561,5,All Levels,0.66,0.683333333,08-06-2016,2016,6,Web Development,0
747552,Build a website HTML5 CSS3 Beginner Course,150,Paid,7884,44,28,Beginner Level,0.53,2,02-02-2016,2016,2,Web Development,1182600
16151,AJAX Development,20,Paid,7867,147,23,Beginner Level,0.95,3,15-05-2012,2012,5,Web Development,157340
1166070,Complete Bootstrap 4 course - build 3 projects,0,Free,7865,241,36,All Levels,0.76,5,07-04-2017,2017,4,Web Development,0
425910,How to Optimise Your WordPress Website's Speed & Security to Improve SEO & User Experience,125,Paid,7852,46,31,Expert Level,0.78,3.5,02-03-2015,2015,3,Web Development,981500
938560,The Complete Ethical Hacking Course 2.0: Python & Kali Linux,195,Paid,7827,268,66,All Levels,0.76,11,26-09-2016,2016,9,Web Development,1526265
607056,JavaScript Introduction to Object Oriented JavaScript,90,Paid,7789,59,23,Intermediate Level,0.15,1.5,01-10-2015,2015,10,Web Development,701010
147908,JavaScript for Beginning Web Developers,75,Paid,7785,416,33,All Levels,0.76,4.5,16-01-2014,2014,1,Web Development,583875
1016536,Learn How to Manage & Customize Web Sites By Drupal CMS,140,Paid,7741,9,36,All Levels,0.67,2.5,11-12-2016,2016,12,Web Development,1083740
803378,JavaScript in Action JavaScript Projects,150,Paid,7720,58,17,Beginner Level,0.73,1.5,29-03-2016,2016,3,Web Development,1158000
30911,HTML5 APIs For JavaScript - A Course For Web Developers,50,Paid,7706,62,45,All Levels,0.12,5,30-11-2012,2012,11,Web Development,385300
161986,Learn Building Your Own Website Without Coding,50,Paid,7660,7,19,All Levels,0.08,2,21-03-2014,2014,3,Web Development,383000
159760,Create A Custom Responsive WordPress Website For A Client,95,Paid,7517,89,47,Intermediate Level,0.89,4.5,21-04-2014,2014,4,Web Development,714115
548278,The Complete Web Development Course - Build 15 Projects,200,Paid,7501,1213,384,All Levels,0.42,76.5,09-11-2015,2015,11,Web Development,1500200
631128,Complete Python Web Course: Build 8 Python Web Apps,110,Paid,7489,941,173,All Levels,0.42,16,08-11-2015,2015,11,Web Development,823790
436496,SAP Crystal Reports with ASP.Net (Step by step),0,Free,7484,304,5,Beginner Level,0.24,1,04-03-2015,2015,3,Web Development,0
200742,Create Single Page Website using Twitter Bootstrap 3,20,Paid,7449,111,13,Expert Level,0.3,1,19-04-2014,2014,4,Web Development,148980
513958,Complete JavaScript Course for Beginners with Easy Examples,200,Paid,7449,91,32,Beginner Level,0.38,4,08-06-2015,2015,6,Web Development,1489800
911318,Master ECMAScript 2015 (ES6),0,Free,7438,441,37,All Levels,0.78,2.5,28-11-2016,2016,11,Web Development,0
515188,HTML Learning the Basics Intro to HTML website coding,20,Paid,7416,65,14,All Levels,0.96,0.65,31-05-2015,2015,5,Web Development,148320
76052,Try Django 1.9 | Build a Blog and Learn Python's #1 Library,50,Paid,7407,172,147,Beginner Level,0.68,20,04-03-2014,2014,3,Web Development,370350
560990,JavaScript DOM Dynamic Web interactive content Boot Camp,75,Paid,7380,43,59,All Levels,0.68,2.5,30-07-2015,2015,7,Web Development,553500
783158,Getting Started with HTML,40,Paid,7375,52,17,Beginner Level,0.24,1.5,07-03-2016,2016,3,Web Development,295000
92760,Crash Course: Fundamentals Of HTML & CSS From Scratch.,20,Paid,7368,216,52,All Levels,0.61,2,20-09-2013,2013,9,Web Development,147360
1109736,Beginners Introduction to Web Development,200,Paid,7331,55,18,All Levels,0.12,1.5,13-02-2017,2017,2,Web Development,1466200
270976,A how to guide in HTML,0,Free,7318,205,8,Beginner Level,0.23,0.583333333,10-08-2014,2014,8,Web Development,0
784544,HTML Introduction Course: Learn HTML in 2 hours!!!,0,Free,7304,368,28,Beginner Level,0.64,2,08-03-2016,2016,3,Web Development,0
718426,Create a Dynamic User Registration Form from scratch,100,Paid,7213,50,38,All Levels,0.73,3,09-01-2016,2016,1,Web Development,721300
481696,Code & Grow Rich: Earn More As An Entrepreneur Or Developer,200,Paid,7211,52,491,All Levels,0.29,57,10-02-2016,2016,2,Web Development,1442200
1241518,Node Package Manager Course: Build and Publish NPM Modules,30,Paid,7196,8,38,All Levels,0.47,6.5,06-06-2017,2017,6,Web Development,215880
928858,Learn How To Build A Professional Web Site By Using Joomla,70,Paid,7184,22,29,All Levels,0.34,4,11-08-2016,2016,8,Web Development,502880
989452,Complete JQuery And JQuery UI Course For Beginner,80,Paid,7169,277,20,All Levels,0.16,1,27-10-2016,2016,10,Web Development,573520
531954,Projects in AngularJS - Learn by building 10 Projects,40,Paid,7146,629,77,Beginner Level,0.89,14.5,25-06-2015,2015,6,Web Development,285840
716310,Create a Powerful Website with the Cool Bootstrap Framework,0,Free,7142,41,25,All Levels,0.18,4,02-02-2016,2016,2,Web Development,0
65493,Kids Coding - Beginners CSS,100,Paid,7130,30,17,Intermediate Level,0.8,1,25-07-2013,2013,7,Web Development,713000
584786,JavaScript HTML CSS Project make a Quiz Tutorial,95,Paid,7130,39,24,Intermediate Level,0.3,2,18-08-2015,2015,8,Web Development,677350
106178,Become a Heroku Rails Ninja: Expert Level Deployment Tools,50,Paid,7090,52,30,All Levels,0.78,8.5,15-02-2014,2014,2,Web Development,354500
1217948,Learn How To Become a Web Developer From Scratch,200,Paid,7062,72,172,Beginner Level,0.61,11,28-05-2017,2017,5,Web Development,1412400
1252630,React JS - Mastering Redux,100,Paid,7059,116,58,Beginner Level,0.75,5,19-06-2017,2017,6,Web Development,705900
1009254,"Beginner API development in Node, Express, ES6, & MongoDB",165,Paid,7057,655,65,Beginner Level,0.74,18.5,12-11-2016,2016,11,Web Development,1164405
1041426,How To Build And Make A Wordpress Website From Scratch 2017,0,Free,7055,166,24,All Levels,0.96,2,24-01-2017,2017,1,Web Development,0
389018,How to Create a Wordpress Website from Scratch - No Coding,20,Paid,7018,28,38,All Levels,0.16,3,30-07-2015,2015,7,Web Development,140360
462668,How To Build A Website From Scratch + Blogging Blueprint,20,Paid,7017,37,28,Intermediate Level,0.71,3.5,08-04-2015,2015,4,Web Development,140340
11153,Learn jQuery: An In-depth Course For Beginners,50,Paid,7014,95,62,All Levels,0.54,4.5,29-11-2011,2011,11,Web Development,350700
1227322,React vs Angular vs Vue.js by Example,0,Free,6958,132,30,All Levels,0.53,3.5,02-06-2017,2017,6,Web Development,0
451938,How To Setup a Micro-Blog in 3 Easy Steps,25,Paid,6937,22,7,Beginner Level,0.76,1,20-03-2015,2015,3,Web Development,173425
1191946,Getting Started with Angular 2+,0,Free,6909,401,14,Beginner Level,0.78,2,27-04-2017,2017,4,Web Development,0
511838,The Advanced Web Developer Course,100,Paid,6890,99,90,Beginner Level,0.96,10.5,03-06-2015,2015,6,Web Development,689000
1024888,How To Make A Modern Wordpress BLOG 2017! Create Your Blog!,0,Free,6856,137,19,All Levels,0.62,2,29-11-2016,2016,11,Web Development,0
140238,Become a Professional Web Developer | Version 3.0,200,Paid,6851,276,454,All Levels,0.94,60,21-01-2014,2014,1,Web Development,1370200
125806,Comprehensive JavaScript Programming,20,Paid,6760,84,27,Beginner Level,0.47,3,26-11-2013,2013,11,Web Development,135200
288466,Become a Kick-Ass Web Developer: From Newbie to Pro,200,Paid,6751,44,353,Intermediate Level,0.17,48.5,02-10-2014,2014,10,Web Development,1350200
730542,Introduction to Voice Design with Amazon's Alexa,0,Free,6742,1036,6,Beginner Level,0.63,0.683333333,18-01-2016,2016,1,Web Development,0
1105778,A-Frame WebVR Programming Tutorial Series (Virtual Reality),40,Paid,6648,16,22,All Levels,0.15,1.5,24-05-2017,2017,5,Web Development,265920
812588,The Complete jQuery Course: From Beginner To Advanced!,195,Paid,6636,302,50,All Levels,0.66,6,26-05-2016,2016,5,Web Development,1294020
65492,Kids Coding - Beginner HTML,20,Paid,6628,53,19,Beginner Level,0.82,1,19-07-2013,2013,7,Web Development,132560
670034,Advanced Javascript,200,Paid,6601,1304,26,Beginner Level,0.15,3.5,21-11-2015,2015,11,Web Development,1320200
242574,Object Oriented Programming (OOP) in PHP - Build An OOP Site,20,Paid,6588,721,36,Beginner Level,0.43,2,17-06-2014,2014,6,Web Development,131760
1027812,Build A Weather App With Ajax Using Open Weather Map API,20,Paid,6548,44,38,All Levels,0.79,4,01-12-2016,2016,12,Web Development,130960
832862,Meteor and React for Realtime Apps,140,Paid,6527,1384,111,All Levels,0.24,9,23-05-2016,2016,5,Web Development,913780
565282,Learn To Create Different Website Layouts & Media Queries,195,Paid,6510,45,22,All Levels,0.27,2,11-08-2015,2015,8,Web Development,1269450
611308,Complete PHP and MySql Course: From Beginner to Professional,200,Paid,6508,137,90,Beginner Level,0.87,6.5,05-10-2015,2015,10,Web Development,1301600
473548,PHP OOP: Object Oriented Programming for beginners + Project,200,Paid,6497,901,221,Intermediate Level,0.11,18,03-06-2015,2015,6,Web Development,1299400
552598,WordPress in under an hour - Create/manage your own website!,0,Free,6474,86,15,Beginner Level,0.05,1,15-07-2015,2015,7,Web Development,0
1161118,Dive Into Docker: The Docker Course for Developers,0,Free,6437,313,22,All Levels,0.34,1.5,14-04-2017,2017,4,Web Development,0
877124,The Complete jQuery Course - From Beginner to Professional!,200,Paid,6420,134,188,All Levels,0.75,22.5,20-06-2016,2016,6,Web Development,1284000
389240,How to Make a Website Without Coding- WordPress & Web Skills,30,Paid,6413,107,123,All Levels,0.31,9,28-04-2015,2015,4,Web Development,192390
1109926,GraphQL with React: The Complete Developers Guide,150,Paid,6412,987,114,Beginner Level,0.77,13,14-02-2017,2017,2,Web Development,961800
883706,Wordpress Beginner Tutorial: Build Your First Website,0,Free,6402,104,23,Beginner Level,0.5,1.5,21-06-2016,2016,6,Web Development,0
366720,CSS Image filters - The modern web images color manipulation,0,Free,6315,53,16,All Levels,0.06,1.5,10-12-2014,2014,12,Web Development,0
651780,jQuery For Beginners : A Basic Introduction,65,Paid,6293,165,8,Beginner Level,0.6,1,03-11-2015,2015,11,Web Development,409045
73080,Step-by-step HTML and CSS for Absolute Beginners,120,Paid,6162,324,43,Expert Level,0,4,26-08-2013,2013,8,Web Development,739440
477702,Python for Beginners: Python Programming Language | Tutorial,150,Paid,6153,125,84,All Levels,0,5,14-06-2015,2015,6,Web Development,922950
823996,"Full Stack JavaScript: Learn Backbone.js, Node.js & MongoDB",50,Paid,6134,93,15,Beginner Level,0.98,2,17-04-2016,2016,4,Web Development,306700
959586,Javascript from Beginner to Advanced Level,195,Paid,6134,160,50,All Levels,0.14,6.5,19-12-2016,2016,12,Web Development,1196130
326244,"Installing Wordpress 4 - Installation, Registrars & Hosting",45,Paid,6117,188,28,All Levels,0.76,2.5,31-10-2014,2014,10,Web Development,275265
1009452,Build Enterprise Applications with Angular 2 (and Angular 4),190,Paid,6082,848,135,Beginner Level,0.3,9.5,22-11-2016,2016,11,Web Development,1155580
328476,Complete ASP NET MVC Web Development - Newbie to Ninja!,195,Paid,6073,627,66,All Levels,0.51,9,24-11-2014,2014,11,Web Development,1184235
399640,Intro To HTML & CSS: Web Development For Beginners,20,Paid,6008,203,35,All Levels,0.76,4,24-01-2015,2015,1,Web Development,120160
628430,JavaScript project Learn to create a memory Game and more,95,Paid,6000,21,25,All Levels,0.2,1.5,02-10-2015,2015,10,Web Development,570000
665042,8 Beautiful Ruby on Rails Apps in 30 Days & TDD - Immersive,100,Paid,5962,466,132,Beginner Level,1,16,08-03-2016,2016,3,Web Development,596200
178640,Introduction to Web Development,50,Paid,5921,35,42,All Levels,0.01,4.5,11-03-2014,2014,3,Web Development,296050
886614,Accelerated ES6 JavaScript Training,110,Paid,5811,850,114,All Levels,0.76,6,12-07-2016,2016,7,Web Development,639210
818990,Git a Web Developer Job: Mastering the Modern Workflow,200,Paid,5809,1445,61,All Levels,0.36,15,28-08-2016,2016,8,Web Development,1161800
537008,Be a Bootstrap Developer from scratch,100,Paid,5800,185,32,Intermediate Level,0.88,3.5,20-07-2015,2015,7,Web Development,580000
98140,Introduction to Bootstrap 3,20,Paid,5795,79,29,All Levels,0,2.5,27-09-2013,2013,9,Web Development,115900
1140532,Explore JavaScript Beginners Guide to Coding JavaScript,200,Paid,5739,26,29,Beginner Level,0.94,2.5,12-03-2017,2017,3,Web Development,1147800
1254172,Responsive PHP Registration Form: From Scratch,95,Paid,5738,9,35,All Levels,0.5,4,28-06-2017,2017,6,Web Development,545110
476408,"Learn HTML, A practical guide from scratch to HTML 5",100,Paid,5715,52,31,Intermediate Level,0.89,3,26-04-2015,2015,4,Web Development,571500
945602,PHP User Login Registration Script With All Features,200,Paid,5603,46,47,Beginner Level,0.76,4,02-10-2016,2016,10,Web Development,1120600
1181900,Interactive Dynamic JavaScript for beginners DOM,200,Paid,5559,35,21,All Levels,0.88,2,18-04-2017,2017,4,Web Development,1111800
32649,PHP & MySQL - Learn The Easy Way. Master PHP & MySQL Quickly,50,Paid,5549,92,143,All Levels,0.76,15.5,15-12-2012,2012,12,Web Development,277450
309370,Bootstrap 3 -> Profitable WordPress Theme Development!,40,Paid,5547,80,40,All Levels,0.8,3.5,22-10-2014,2014,10,Web Development,221880
1248974,Learn Bootstrap 4 by Example,0,Free,5542,54,9,All Levels,0.18,1,12-06-2017,2017,6,Web Development,0
380178,Web Hosting Introduction: How to Publish Your Website Online,0,Free,5533,137,11,Beginner Level,0.14,1,09-02-2015,2015,2,Web Development,0
760752,JavaScript Basics for Beginners Introduction to coding,150,Paid,5495,52,18,Beginner Level,0.89,1.5,17-02-2016,2016,2,Web Development,824250
426196,JavaScript from Beginner to Expert,125,Paid,5484,439,92,All Levels,0.67,12.5,18-05-2015,2015,5,Web Development,685500
72262,1 hour jQuery,100,Paid,5456,133,25,Beginner Level,0.8,1,03-08-2013,2013,8,Web Development,545600
1229274,WP Plugin Development - Build your own plugin!,200,Paid,5439,22,24,Beginner Level,0.94,4,13-06-2017,2017,6,Web Development,1087800
374590,Create a Professional Website Without Programming/Coding,0,Free,5421,93,20,Beginner Level,0.34,1.5,17-01-2015,2015,1,Web Development,0
297044,Learn WCF And Web APIs From Scratch,50,Paid,5398,358,83,Beginner Level,0.58,10.5,08-10-2014,2014,10,Web Development,269900
1127988,Angular Tutorial For Beginners,0,Free,5397,112,36,All Levels,0.14,2.5,28-02-2017,2017,2,Web Development,0
342084,Start Your Own Forum Website in 15 Minutes,40,Paid,5387,38,15,All Levels,0.96,1,26-01-2015,2015,1,Web Development,215480
573716,Learn PHP Programming for Absolute Beginners,35,Paid,5368,78,20,All Levels,0.32,2,05-08-2015,2015,8,Web Development,187880
846210,Learn HTML in 2 hours!,0,Free,5351,235,13,Intermediate Level,0.76,1.5,17-05-2016,2016,5,Web Development,0
921474,The Complete DevOps Engineer Course 2.0 - Java & Kubernetes,195,Paid,5335,105,117,All Levels,0.7,14,06-08-2016,2016,8,Web Development,1040325
1144726,Build a Real-world App with ASP.NET Core and Angular 2 (4+),190,Paid,5332,828,160,Beginner Level,0.52,10.5,27-03-2017,2017,3,Web Development,1013080
629044,Inspirational Web Development - A Beginner Approach -,20,Paid,5328,47,28,Beginner Level,0.78,3.5,24-01-2016,2016,1,Web Development,106560
1103448,Learn how to convert PSD to HTML and CSS responsive,30,Paid,5324,52,14,All Levels,0.47,2.5,10-02-2017,2017,2,Web Development,159720
504316,Learn Jquery from Scratch 2-Hour Training,20,Paid,5318,56,13,All Levels,0.78,1.5,16-07-2015,2015,7,Web Development,106360
1054814,Learn to Create Responsive Layouts in 30 Minutes,0,Free,5301,174,6,Beginner Level,0.58,0.5,17-01-2017,2017,1,Web Development,0
904462,The Complete Elixir and Phoenix Bootcamp,50,Paid,5279,1375,123,Beginner Level,0.33,14.5,27-10-2016,2016,10,Web Development,263950
554570,"Building a Portfolio in 90 minutes ( HTML, CSS, Js )",20,Paid,5272,111,24,Beginner Level,0.47,2,28-07-2015,2015,7,Web Development,105440
951060,Web Design How to Create a Website HTML CSS Bootstrap,75,Paid,5263,29,29,All Levels,0.14,2,12-09-2016,2016,9,Web Development,394725
581256,Django Tutorial: Build Your First App Fast & Free!,20,Paid,5228,180,27,All Levels,0.3,2.5,08-09-2015,2015,9,Web Development,104560
997814,Angular 2 & TypeScript Beginner Web Development,200,Paid,5211,414,133,All Levels,0.46,19.5,14-11-2016,2016,11,Web Development,1042200
1068590,Wordpress Website Mastery 2017,0,Free,5181,64,22,Beginner Level,0.37,2.5,18-01-2017,2017,1,Web Development,0
554384,Spring Framework 4 (Java Enterprise JEE) with AngularJS,95,Paid,5177,318,70,Beginner Level,0.67,13.5,21-09-2015,2015,9,Web Development,491815
970600,REST APIs with Flask and Python,110,Paid,5151,737,115,All Levels,0.14,12.5,06-11-2016,2016,11,Web Development,566610
883002,Learn Angular 2 Development By Building 12 Apps,50,Paid,5143,941,80,Beginner Level,0.66,12,01-07-2016,2016,7,Web Development,257150
507992,Wordpress For Beginners: Create a Professional Website,200,Paid,5129,183,35,Beginner Level,0.68,1.5,07-06-2015,2015,6,Web Development,1025800
874960,"Build a Responsive Website with HTML5, CSS3 and Bootstrap 4",20,Paid,5125,395,53,Expert Level,0.74,7,09-08-2016,2016,8,Web Development,102500
527952,PHP for Beginners: How to Build an E-Commerce Store,100,Paid,5117,463,138,Beginner Level,0.53,14.5,17-07-2015,2015,7,Web Development,511700
780056,How To Create Your Very First Website With HTML and CSS,100,Paid,5097,196,37,Beginner Level,0.56,2,09-04-2016,2016,4,Web Development,509700
405818,Javascript for Beginners Learn by Doing Practical Exercises,100,Paid,5089,685,29,All Levels,0.74,3.5,31-01-2015,2015,1,Web Development,508900
151956,Responsive Web Design: Made Easy,195,Paid,5085,106,27,All Levels,0.64,6.5,13-02-2014,2014,2,Web Development,991575
543090,Introduction to Coding with Ruby,45,Paid,5077,126,66,All Levels,0.99,3.5,22-07-2015,2015,7,Web Development,228465
642696,Build a Website in 30 Minutes,95,Paid,5065,40,12,All Levels,0.99,0.533333333,13-11-2015,2015,11,Web Development,481175
358508,Create Jekyll blog and host it on Github like a Ninja,20,Paid,5056,74,11,All Levels,0.99,2,13-12-2014,2014,12,Web Development,101120
375136,Rock Solid Wordpress Security - Secure Web Development,0,Free,5052,92,23,Intermediate Level,0.99,1.5,28-12-2014,2014,12,Web Development,0
1218130,React VR - Creating Virtual Reality Apps,80,Paid,5026,72,43,Intermediate Level,0.99,3,17-05-2017,2017,5,Web Development,402080
861122,Bootstrap 4: Exploring New Features,75,Paid,5022,38,13,Beginner Level,0.99,1,27-05-2016,2016,5,Web Development,376650
576722,Simple And Easy: Wordpress For Beginners,0,Free,5014,196,32,Intermediate Level,0.99,3,09-08-2015,2015,8,Web Development,0
708558,Learn HTML Basics From Scratch,0,Free,5004,52,21,All Levels,0.99,3,29-12-2015,2015,12,Web Development,0
306556,Backbone Tutorial: Learn Backbonejs from Scratch,90,Paid,4957,634,60,Beginner Level,0.99,5.5,27-10-2014,2014,10,Web Development,446130
988982,Laravel Deployment - Launch your Laravel Application Online,0,Free,4905,101,13,Beginner Level,0.99,1,22-10-2016,2016,10,Web Development,0
918870,HTML CSS Learn to create a website from scratch,50,Paid,4892,49,32,Beginner Level,0.99,2,04-08-2016,2016,8,Web Development,244600
1002030,Web Development w/ Google’s Go (golang) Programming Language,65,Paid,4872,662,171,All Levels,0.99,19,17-01-2017,2017,1,Web Development,316680
806020,Create Your First Wordpress Site in Under an Hour,20,Paid,4867,128,12,All Levels,0.99,1,30-03-2016,2016,3,Web Development,97340
903526,HTML Web Development Crash Course,20,Paid,4848,33,17,Beginner Level,0.99,1.5,02-08-2016,2016,8,Web Development,96960
1115222,Learn and Understand React,30,Paid,4848,105,123,All Levels,0.99,16.5,23-03-2017,2017,3,Web Development,145440
657710,Ruby on Rails for Complete Beginners,35,Paid,4839,129,84,Beginner Level,0.99,4,02-11-2015,2015,11,Web Development,169365
575644,Building a Ruby on Rails Application with Neo4j,0,Free,4830,38,7,Beginner Level,0.99,0.533333333,18-08-2015,2015,8,Web Development,0
687466,The complete JavaScript developer: MEAN stack zero-to-hero,75,Paid,4820,983,53,All Levels,0.99,11.5,16-12-2015,2015,12,Web Development,361500
653754,Css Positioning For Absolute Beginners: A Basic Introduction,65,Paid,4797,97,11,All Levels,0.99,1,30-10-2015,2015,10,Web Development,311805
1124970,Javascript ES6! A Complete Reference Guide to Javascript ES6,175,Paid,4783,41,48,All Levels,0.99,7,20-04-2017,2017,4,Web Development,837025
53256,Bootstrap Basics: Program Responsive Websites,75,Paid,4743,393,28,All Levels,0.99,3,09-08-2013,2013,8,Web Development,355725
837950,Customizr - Learn WordPress with the ultimate creative theme,0,Free,4735,81,69,Intermediate Level,0.99,5,05-05-2016,2016,5,Web Development,0
484872,Learn How to Create Your Own Social Network,50,Paid,4732,5,14,All Levels,0.99,2,24-04-2015,2015,4,Web Development,236600
886300,Accelerated JavaScript Training,110,Paid,4720,1017,126,Beginner Level,0.99,7.5,12-07-2016,2016,7,Web Development,519200
552198,Complete Login and Registration System in PHP and MYSQL,200,Paid,4714,149,28,Beginner Level,0.99,4,16-07-2015,2015,7,Web Development,942800
970874,"Complete AJAX Using Bootstrap, PHP From Basic To Advanced.",195,Paid,4708,111,18,Beginner Level,0.21,2.5,06-10-2016,2016,10,Web Development,918060
303514,Projects in CSS,60,Paid,4689,216,54,Beginner Level,0.52,10,23-09-2014,2014,9,Web Development,281340
959604,Angular JS Essentials,195,Paid,4687,99,24,All Levels,0.14,4,03-01-2017,2017,1,Web Development,913965
416282,How to Build Your Own Website with WordPress: A Step-by-Step Guide,95,Paid,4675,15,56,Beginner Level,0.15,6,05-03-2015,2015,3,Web Development,444125
1114060,Flask Tutorial Step by Step,0,Free,4645,171,19,All Levels,0.96,2,28-02-2017,2017,2,Web Development,0
621022,Projects in MongoDB - Learn MongoDB Building Projects,50,Paid,4628,247,93,Intermediate Level,0.2,12,28-09-2015,2015,9,Web Development,231400
1023070,Creating FaceBook Design Using Bootstrap - Handson Project,80,Paid,4616,20,19,All Levels,0.45,2,06-12-2016,2016,12,Web Development,369280
495484,JavaScript for beginners with live examples,195,Paid,4587,46,49,Beginner Level,0.14,4,29-09-2015,2015,9,Web Development,894465
1178394,Devtools 2017: The Basics of Chrome Developer Tools,0,Free,4569,108,18,All Levels,0.11,1,14-04-2017,2017,4,Web Development,0
669536,Hit the ground running with AngularJS with Dion Yang,100,Paid,4563,49,13,Beginner Level,0.89,1.5,26-11-2015,2015,11,Web Development,456300
576694,Ultimate WordPress Plugin Course,100,Paid,4537,415,49,Beginner Level,0.89,9,20-08-2015,2015,8,Web Development,453700
681514,Complete PHP Course with OOP Start to Finish!,200,Paid,4529,54,29,All Levels,0.89,2,26-11-2015,2015,11,Web Development,905800
764076,Learn Bootstrap3 With Multi Purposes Single Page Layout,0,Free,4503,146,122,All Levels,0.89,21,16-02-2016,2016,2,Web Development,0
